L,R_cdw,R_cdw_err,S_pi,S_pi_dq,S_pi_dq_err,S_pi_dq_imag,S_pi_err,S_pi_imag,V,acceptance,adaptive_guard,adaptive_rebuild_count,average_phase_imag,average_phase_real,average_sign,average_sign_err,beta_trial,boundary,burn,campaign,center_boundary,center_green_max_imag,center_green_norm,center_green_norm_first,configurations,delta,diagnostic_R_cdw_abs_diff_max,diagnostic_S_pi_abs_diff_max,diagnostic_boundary,diagnostic_comparisons,diagnostic_relative_frobenius_max,diagnostic_sign_mismatch_count,diagnostic_stride,dt,even_parity,first_eigenvalues,full_rebuild_count,ground_energy,guard,guard_threshold,guard_trigger_fraction,hs_fields,hs_scheme,interaction_bonds,kinetic_boundary_A,max_center_green_direct_relative_error,max_observable_imag,max_raw_phase_norm_deviation,max_sign_imag,measurements,method,min_update_denominator,mode,mu,multiprecision_fallback,multiprecision_fallback_count,negative_signs,observable_convention,odd_parity,output_dir,physical_slices,post_accept_rebuild_count,pre_decision_rebuild_count,proposal_attempt_count,raw_sign_imag,raw_sign_real,result_path,runtime_seconds,seed,sign_corrections,sign_recompute_stride,sign_recomputes,sign_stride,stabilization_interval,task_id,theta,trial_slices
4,0.27039715841431433,,0.08263938923376113,0.06029393321185764,,1.3110761549533315e-20,,-1.5632097403047885e-20,4,,,,-3.191550329012271e-18,1,,,0.2,1,0,tiny_enumeration,,,,,64,1,,,,,,,0,0.1,,,,,0,,,6,0,,,6.206934888855412e-16,,0,,0,complete_HS_exact_enumeration,,,0,,,,,,raw/tiny_enumeration/task_0046_s770047,,,,,,,/home/sunxr/PfQMC-main/reproduction/projector_kitaev/regression_stress/raw/tiny_enumeration/task_0046_s770047/result.json,,770047,,,,1,1,46,0.1,
4,0.26611350557624214,,0.08150076520567583,0.05981231086964721,,2.1282748912848253e-20,,-3.2747761702176456e-19,4,,,,-3.439958055741224e-17,1,,,0.2,1,0,tiny_enumeration,,,,,64,1,,,,,,,0,0.1,,,,,0,,,6,0,,,1.1618012039197085e-15,,0,,0,complete_HS_exact_enumeration,,,0.7,,,,,,raw/tiny_enumeration/task_0047_s770048,,,,,,,/home/sunxr/PfQMC-main/reproduction/projector_kitaev/regression_stress/raw/tiny_enumeration/task_0047_s770048/result.json,,770048,,,,1,1,47,0.1,
4,0.377063318086828,,0.09203215026204495,0.05733020231357274,,-2.4491908304403457e-20,,1.6309954662006112e-19,2,,,,-1.0446588776121846e-16,1,,,0.2,0,0,tiny_enumeration,,,,,65536,0.6,,,,,,,0,0.1,,,,,0,,,16,0,,,8.430570051682628e-15,,0,,0,complete_HS_exact_enumeration,,,0.7,,,,,,raw/tiny_enumeration/task_0048_s770049,,,,,,,/home/sunxr/PfQMC-main/reproduction/projector_kitaev/regression_stress/raw/tiny_enumeration/task_0048_s770049/result.json,,770049,,,,1,1,48,0.2,
4,0.3067350736490708,,0.08441376399150635,0.058521101876576366,,2.5760904038185145e-23,,3.565584253037498e-19,2,,,,6.14010979763078e-17,1,,,0.2,0,0,tiny_enumeration,,,,,65536,1,,,,,,,0,0.1,,,,,0,,,16,0,,,6.195526800065215e-15,,0,,0,complete_HS_exact_enumeration,,,0.7,,,,,,raw/tiny_enumeration/task_0049_s770050,,,,,,,/home/sunxr/PfQMC-main/reproduction/projector_kitaev/regression_stress/raw/tiny_enumeration/task_0049_s770050/result.json,,770050,,,,1,1,49,0.2,
4,0.624976093285361,,0.1263963466003212,0.04740165169651003,,7.738666263561839e-17,,-1.4892495440497677e-16,4,,,,-1.2010739158840567e-16,0.9998760865098932,,,0.2,0,0,tiny_enumeration,,,,,65536,0.6,,,,,,,0,0.1,,,,,0,,,16,0,,,3.733522769160853e-14,,0,,0,complete_HS_exact_enumeration,,,0.7,,,,,,raw/tiny_enumeration/task_0050_s770051,,,,,,,/home/sunxr/PfQMC-main/reproduction/projector_kitaev/regression_stress/raw/tiny_enumeration/task_0050_s770051/result.json,,770051,,,,1,1,50,0.2,
4,0.5742656881505552,,0.11686371354593421,0.04975289266664894,,-4.4291365985568125e-17,,3.801024731536207e-17,4,,,,1.2652820175345543e-16,0.9997080639794577,,,0.2,0,0,tiny_enumeration,,,,,65536,1,,,,,,,0,0.1,,,,,0,,,16,0,,,2.909167234632952e-14,,0,,0,complete_HS_exact_enumeration,,,0.7,,,,,,raw/tiny_enumeration/task_0051_s770052,,,,,,,/home/sunxr/PfQMC-main/reproduction/projector_kitaev/regression_stress/raw/tiny_enumeration/task_0051_s770052/result.json,,770052,,,,1,1,51,0.2,
4,0.29692210009053355,,0.08405221918387563,0.05909525774652945,,-4.954994182536139e-21,,-1.1827510583089893e-18,2,,,,-1.4323415943785092e-16,1,,,0.2,1,0,tiny_enumeration,,,,,4096,0.6,,,,,,,0,0.1,,,,,0,,,12,0,,,2.1710730406818565e-15,,0,,0,complete_HS_exact_enumeration,,,0.7,,,,,,raw/tiny_enumeration/task_0052_s770053,,,,,,,/home/sunxr/PfQMC-main/reproduction/projector_kitaev/regression_stress/raw/tiny_enumeration/task_0052_s770053/result.json,,770053,,,,1,1,52,0.2,
4,0.2428788839385677,,0.07883413704210378,0.059686989821057516,,1.162279881996144e-20,,-4.2813758385670795e-19,2,,,,-5.560098740001659e-17,1,,,0.2,1,0,tiny_enumeration,,,,,4096,1,,,,,,,0,0.1,,,,,0,,,12,0,,,3.021953067511792e-15,,0,,0,complete_HS_exact_enumeration,,,0.7,,,,,,raw/tiny_enumeration/task_0053_s770054,,,,,,,/home/sunxr/PfQMC-main/reproduction/projector_kitaev/regression_stress/raw/tiny_enumeration/task_0053_s770054/result.json,,770054,,,,1,1,53,0.2,
4,0.49149445383696966,,0.10636388944044618,0.05408662769193826,,4.2750048687512177e-20,,-1.0646226980098092e-18,4,,,,-2.294773793799253e-16,1,,,0.2,1,0,tiny_enumeration,,,,,4096,0.6,,,,,,,0,0.1,,,,,0,,,12,0,,,1.1603697826395233e-14,,0,,0,complete_HS_exact_enumeration,,,0.7,,,,,,raw/tiny_enumeration/task_0054_s770055,,,,,,,/home/sunxr/PfQMC-main/reproduction/projector_kitaev/regression_stress/raw/tiny_enumeration/task_0054_s770055/result.json,,770055,,,,1,1,54,0.2,
4,0.45177786245935725,,0.10070055213071655,0.05520627194062435,,-2.176265964455878e-20,,-7.383459374650005e-19,4,,,,-6.35535913351844e-17,1,,,0.2,1,0,tiny_enumeration,,,,,4096,1,,,,,,,0,0.1,,,,,0,,,12,0,,,1.5537520993737105e-14,,0,,0,complete_HS_exact_enumeration,,,0.7,,,,,,raw/tiny_enumeration/task_0055_s770056,,,,,,,/home/sunxr/PfQMC-main/reproduction/projector_kitaev/regression_stress/raw/tiny_enumeration/task_0055_s770056/result.json,,770056,,,,1,1,55,0.2,
2,0.4988017563862497,,0.16653363475711846,0.08346636524288158,,,,,2.0,,,,,,,,0.2,PBC,0,tiny_ed,,,,,,0.6,,,,,,,0,0.1,"[9.37349864163661e-34, 0.25, -2.667093788113571e+32]","[-3.0, 1.0, 1.0, 1.0]",,-3.0,0,,,,0,"[0, 1]","[0.0, 0.0, -2.0, -2.0]",,,,,0,static_projector_same_contour_exact_general,,,0.0,,,,,"[0.25, 3.749399456654644e-33, 1.0]",raw/tiny_ed/task_0000_s770001,,,,,,,/home/sunxr/PfQMC-main/reproduction/projector_kitaev/regression_stress/raw/tiny_ed/task_0000_s770001/result.json,,770001,,,,1,1,0,0.1,
2,0.4790260891070234,,0.16436836832607005,0.08563163167392998,,,,,2.0,,,,,,,,0.2,PBC,0,tiny_ed,,,,,,0.6,,,,,,,0,0.1,"[9.37349864163661e-34, 0.25, -2.667093788113571e+32]","[-3.0, 0.30000000000000004, 1.0, 1.7]",,-3.0,0,,,,0,"[0, 1]","[0.0, 0.0, -2.0, -2.0]",,,,,0,static_projector_same_contour_exact_general,,,0.7,,,,,"[0.25, 3.749399456654644e-33, 1.0]",raw/tiny_ed/task_0001_s770002,,,,,,,/home/sunxr/PfQMC-main/reproduction/projector_kitaev/regression_stress/raw/tiny_ed/task_0001_s770002/result.json,,770002,,,,1,1,1,0.1,
2,0.4988017563862497,,0.16653363475711846,0.08346636524288158,,,,,2.0,,,,,,,,0.2,PBC,0,tiny_ed,,,,,,1.0,,,,,,,0,0.1,"[9.37349864163661e-34, 0.25, -2.667093788113571e+32]","[-3.0, 1.0, 1.0, 1.0]",,-3.0,0,,,,0,"[0, 1]","[0.0, 0.0, -2.0, -2.0]",,,,,0,static_projector_same_contour_exact_general,,,0.0,,,,,"[0.25, 3.749399456654644e-33, 1.0]",raw/tiny_ed/task_0002_s770003,,,,,,,/home/sunxr/PfQMC-main/reproduction/projector_kitaev/regression_stress/raw/tiny_ed/task_0002_s770003/result.json,,770003,,,,1,1,2,0.1,
2,0.4790260891070234,,0.16436836832607005,0.08563163167392998,,,,,2.0,,,,,,,,0.2,PBC,0,tiny_ed,,,,,,1.0,,,,,,,0,0.1,"[9.37349864163661e-34, 0.25, -2.667093788113571e+32]","[-3.0, 0.30000000000000004, 1.0, 1.7]",,-3.0,0,,,,0,"[0, 1]","[0.0, 0.0, -2.0, -2.0]",,,,,0,static_projector_same_contour_exact_general,,,0.7,,,,,"[0.25, 3.749399456654644e-33, 1.0]",raw/tiny_ed/task_0003_s770004,,,,,,,/home/sunxr/PfQMC-main/reproduction/projector_kitaev/regression_stress/raw/tiny_ed/task_0003_s770004/result.json,,770004,,,,1,1,3,0.1,
2,0.6640367702678496,,0.1871308988422705,0.06286910115772952,,,,,4.0,,,,,,,,0.2,PBC,0,tiny_ed,,,,,,0.6,,,,,,,0,0.1,"[9.37349864163661e-34, 0.25, -2.667093788113571e+32]","[-4.0, 0.0, 2.0, 2.0]",,-4.0,0,,,,0,"[0, 1]","[0.0, 0.0, -2.0, -2.0]",,,,,0,static_projector_same_contour_exact_general,,,0.0,,,,,"[0.25, 3.749399456654645e-33, 1.0]",raw/tiny_ed/task_0004_s770005,,,,,,,/home/sunxr/PfQMC-main/reproduction/projector_kitaev/regression_stress/raw/tiny_ed/task_0004_s770005/result.json,,770005,,,,1,1,4,0.1,
2,0.6507807440668532,,0.18529234511042836,0.06470765488957164,,,,,4.0,,,,,,,,0.2,PBC,0,tiny_ed,,,,,,0.6,,,,,,,0,0.1,"[9.373498641636608e-34, 0.25, -2.6670937881135717e+32]","[-4.0, 0.0, 1.3, 2.7]",,-4.0,0,,,,0,"[0, 1]","[0.0, 0.0, -2.0, -2.0]",,,,,0,static_projector_same_contour_exact_general,,,0.7,,,,,"[0.25, 3.749399456654644e-33, 1.0]",raw/tiny_ed/task_0005_s770006,,,,,,,/home/sunxr/PfQMC-main/reproduction/projector_kitaev/regression_stress/raw/tiny_ed/task_0005_s770006/result.json,,770006,,,,1,1,5,0.1,
2,0.6640367702678496,,0.1871308988422705,0.06286910115772952,,,,,4.0,,,,,,,,0.2,PBC,0,tiny_ed,,,,,,1.0,,,,,,,0,0.1,"[9.37349864163661e-34, 0.25, -2.667093788113571e+32]","[-4.0, 0.0, 2.0, 2.0]",,-4.0,0,,,,0,"[0, 1]","[0.0, 0.0, -2.0, -2.0]",,,,,0,static_projector_same_contour_exact_general,,,0.0,,,,,"[0.25, 3.749399456654645e-33, 1.0]",raw/tiny_ed/task_0006_s770007,,,,,,,/home/sunxr/PfQMC-main/reproduction/projector_kitaev/regression_stress/raw/tiny_ed/task_0006_s770007/result.json,,770007,,,,1,1,6,0.1,
2,0.6507807440668532,,0.18529234511042836,0.06470765488957164,,,,,4.0,,,,,,,,0.2,PBC,0,tiny_ed,,,,,,1.0,,,,,,,0,0.1,"[9.373498641636608e-34, 0.25, -2.6670937881135717e+32]","[-4.0, 0.0, 1.3, 2.7]",,-4.0,0,,,,0,"[0, 1]","[0.0, 0.0, -2.0, -2.0]",,,,,0,static_projector_same_contour_exact_general,,,0.7,,,,,"[0.25, 3.749399456654644e-33, 1.0]",raw/tiny_ed/task_0007_s770008,,,,,,,/home/sunxr/PfQMC-main/reproduction/projector_kitaev/regression_stress/raw/tiny_ed/task_0007_s770008/result.json,,770008,,,,1,1,7,0.1,
2,0.2207518945238125,,0.14050879089349458,0.10949120910650544,,,,,2.0,,,,,,,,0.2,OBC,0,tiny_ed,,,,,,0.6,,,,,,,0,0.1,"[9.37349864163661e-34, 0.25, -2.667093788113571e+32]","[-1.5, -0.10000000000000012, 0.5, 1.1]",,-1.5,0,,,,0,[0],"[0.0, 0.0, -1.6, -0.4]",,,,,0,static_projector_same_contour_exact_general,,,0.0,,,,,"[0.24999999999999997, 3.749399456654644e-33, 1.0]",raw/tiny_ed/task_0008_s770009,,,,,,,/home/sunxr/PfQMC-main/reproduction/projector_kitaev/regression_stress/raw/tiny_ed/task_0008_s770009/result.json,,770009,,,,1,1,8,0.1,
2,0.19058307017199427,,0.13816605552804448,0.11183394447195552,,,,,2.0,,,,,,,,0.2,OBC,0,tiny_ed,,,,,,0.6,,,,,,,0,0.1,"[9.37349864163661e-34, 0.25, -2.667093788113571e+32]","[-1.5, -0.42195444572928875, 0.5, 1.4219544457292888]",,-1.5,0,,,,0,[0],"[0.0, 0.0, -1.6, -0.4]",,,,,0,static_projector_same_contour_exact_general,,,0.7,,,,,"[0.25, 3.749399456654644e-33, 1.0]",raw/tiny_ed/task_0009_s770010,,,,,,,/home/sunxr/PfQMC-main/reproduction/projector_kitaev/regression_stress/raw/tiny_ed/task_0009_s770010/result.json,,770010,,,,1,1,9,0.1,
2,0.1812692469220183,,0.1374584993281195,0.11254150067188051,,,,,2.0,,,,,,,,0.2,OBC,0,tiny_ed,,,,,,1.0,,,,,,,0,0.1,"[9.37349864163661e-34, 0.25, -2.667093788113571e+32]","[-1.5, -0.5, 0.5, 1.5]",,-1.5,0,,,,0,[0],"[0.0, 0.0, -2.0, 0.0]",,,,,0,static_projector_same_contour_exact_general,,,0.0,,,,,"[0.25, 3.749399456654644e-33, 1.0]",raw/tiny_ed/task_0010_s770011,,,,,,,/home/sunxr/PfQMC-main/reproduction/projector_kitaev/regression_stress/raw/tiny_ed/task_0010_s770011/result.json,,770011,,,,1,1,10,0.1,
2,0.15058621641376402,,0.1351779694835084,0.11482203051649162,,,,,2.0,,,,,,,,0.2,OBC,0,tiny_ed,,,,,,1.0,,,,,,,0,0.1,"[9.37349864163661e-34, 0.25, -2.667093788113571e+32]","[-1.5, -0.7206555615733703, 0.5, 1.7206555615733703]",,-1.5,0,,,,0,[0],"[0.0, 0.0, -2.0, 0.0]",,,,,0,static_projector_same_contour_exact_general,,,0.7,,,,,"[0.25, 3.749399456654644e-33, 1.0]",raw/tiny_ed/task_0011_s770012,,,,,,,/home/sunxr/PfQMC-main/reproduction/projector_kitaev/regression_stress/raw/tiny_ed/task_0011_s770012/result.json,,770012,,,,1,1,11,0.1,
2,0.3620056117688907,,0.15262567551893638,0.09737432448106362,,,,,4.0,,,,,,,,0.2,OBC,0,tiny_ed,,,,,,0.6,,,,,,,0,0.1,"[9.37349864163661e-34, 0.24999999999999997, -2.667093788113571e+32]","[-2.0, 0.0, 0.3999999999999999, 1.6]",,-2.0,0,,,,0,[0],"[0.0, 0.0, -1.6, -0.4]",,,,,0,static_projector_same_contour_exact_general,,,0.0,,,,,"[0.25, 3.749399456654644e-33, 1.0]",raw/tiny_ed/task_0012_s770013,,,,,,,/home/sunxr/PfQMC-main/reproduction/projector_kitaev/regression_stress/raw/tiny_ed/task_0012_s770013/result.json,,770013,,,,1,1,12,0.1,
2,0.3373054674878494,,0.1503583461132077,0.09964165388679232,,,,,4.0,,,,,,,,0.2,OBC,0,tiny_ed,,,,,,0.6,,,,,,,0,0.1,"[9.37349864163661e-34, 0.25, -2.667093788113571e+32]","[-2.0, 0.0, 0.07804555427071125, 1.9219544457292888]",,-2.0,0,,,,0,[0],"[0.0, 0.0, -1.6, -0.4]",,,,,0,static_projector_same_contour_exact_general,,,0.7,,,,,"[0.25, 3.749399456654644e-33, 1.0]",raw/tiny_ed/task_0013_s770014,,,,,,,/home/sunxr/PfQMC-main/reproduction/projector_kitaev/regression_stress/raw/tiny_ed/task_0013_s770014/result.json,,770014,,,,1,1,13,0.1,
2,0.3296799539643608,,0.14967191502811303,0.100328084971887,,,,,4.0,,,,,,,,0.2,OBC,0,tiny_ed,,,,,,1.0,,,,,,,0,0.1,"[9.373498641636612e-34, 0.25, -2.6670937881135707e+32]","[-2.0, 0.0, 0.0, 2.0]",,-2.0,0,,,,0,[0],"[0.0, 0.0, -2.0, 0.0]",,,,,0,static_projector_same_contour_exact_general,,,0.0,,,,,"[0.25, 3.749399456654644e-33, 1.0]",raw/tiny_ed/task_0014_s770015,,,,,,,/home/sunxr/PfQMC-main/reproduction/projector_kitaev/regression_stress/raw/tiny_ed/task_0014_s770015/result.json,,770015,,,,1,1,14,0.1,
2,0.30455881328962364,,0.14745424492433679,0.10254575507566327,,,,,4.0,,,,,,,,0.2,OBC,0,tiny_ed,,,,,,1.0,,,,,,,0,0.1,"[9.373498641636608e-34, 0.25, -2.6670937881135717e+32]","[-2.0, -0.2206555615733703, 0.0, 2.2206555615733703]",,-2.0,0,,,,0,[0],"[0.0, 0.0, -2.0, 0.0]",,,,,0,static_projector_same_contour_exact_general,,,0.7,,,,,"[0.25, 3.749399456654643e-33, 1.0]",raw/tiny_ed/task_0015_s770016,,,,,,,/home/sunxr/PfQMC-main/reproduction/projector_kitaev/regression_stress/raw/tiny_ed/task_0015_s770016/result.json,,770016,,,,1,1,15,0.1,
2,0.7518418344018908,,0.20029512836636504,0.04970487163363496,,,,,2.0,,,,,,,,0.2,PBC,0,tiny_ed,,,,,,0.6,,,,,,,0,0.1,"[9.37349864163661e-34, 0.25, -2.667093788113571e+32]","[-3.0, 1.0, 1.0, 1.0]",,-3.0,0,,,,0,"[0, 1]","[0.0, 0.0, -2.0, -2.0]",,,,,0,static_projector_same_contour_exact_general,,,0.0,,,,,"[0.25, 3.749399456654644e-33, 1.0]",raw/tiny_ed/task_0016_s770017,,,,,,,/home/sunxr/PfQMC-main/reproduction/projector_kitaev/regression_stress/raw/tiny_ed/task_0016_s770017/result.json,,770017,,,,1,1,16,0.2,
2,0.7296306393647295,,0.196793159333584,0.053206840666416025,,,,,2.0,,,,,,,,0.2,PBC,0,tiny_ed,,,,,,0.6,,,,,,,0,0.1,"[9.37349864163661e-34, 0.25, -2.667093788113571e+32]","[-3.0, 0.30000000000000004, 1.0, 1.7]",,-3.0,0,,,,0,"[0, 1]","[0.0, 0.0, -2.0, -2.0]",,,,,0,static_projector_same_contour_exact_general,,,0.7,,,,,"[0.25, 3.749399456654644e-33, 1.0]",raw/tiny_ed/task_0017_s770018,,,,,,,/home/sunxr/PfQMC-main/reproduction/projector_kitaev/regression_stress/raw/tiny_ed/task_0017_s770018/result.json,,770018,,,,1,1,17,0.2,
2,0.7518418344018908,,0.20029512836636504,0.04970487163363496,,,,,2.0,,,,,,,,0.2,PBC,0,tiny_ed,,,,,,1.0,,,,,,,0,0.1,"[9.37349864163661e-34, 0.25, -2.667093788113571e+32]","[-3.0, 1.0, 1.0, 1.0]",,-3.0,0,,,,0,"[0, 1]","[0.0, 0.0, -2.0, -2.0]",,,,,0,static_projector_same_contour_exact_general,,,0.0,,,,,"[0.25, 3.749399456654644e-33, 1.0]",raw/tiny_ed/task_0018_s770019,,,,,,,/home/sunxr/PfQMC-main/reproduction/projector_kitaev/regression_stress/raw/tiny_ed/task_0018_s770019/result.json,,770019,,,,1,1,18,0.2,
2,0.7296306393647295,,0.196793159333584,0.053206840666416025,,,,,2.0,,,,,,,,0.2,PBC,0,tiny_ed,,,,,,1.0,,,,,,,0,0.1,"[9.37349864163661e-34, 0.25, -2.667093788113571e+32]","[-3.0, 0.30000000000000004, 1.0, 1.7]",,-3.0,0,,,,0,"[0, 1]","[0.0, 0.0, -2.0, -2.0]",,,,,0,static_projector_same_contour_exact_general,,,0.7,,,,,"[0.25, 3.749399456654644e-33, 1.0]",raw/tiny_ed/task_0019_s770020,,,,,,,/home/sunxr/PfQMC-main/reproduction/projector_kitaev/regression_stress/raw/tiny_ed/task_0019_s770020/result.json,,770020,,,,1,1,19,0.2,
2,0.8884953485145718,,0.2249203362899984,0.025079663710001577,,,,,4.0,,,,,,,,0.2,PBC,0,tiny_ed,,,,,,0.6,,,,,,,0,0.1,"[9.373498641636612e-34, 0.25, -2.6670937881135707e+32]","[-4.0, 0.0, 2.0, 2.0]",,-4.0,0,,,,0,"[0, 1]","[0.0, 0.0, -2.0, -2.0]",,,,,0,static_projector_same_contour_exact_general,,,0.0,,,,,"[0.25, 3.749399456654644e-33, 1.0]",raw/tiny_ed/task_0020_s770021,,,,,,,/home/sunxr/PfQMC-main/reproduction/projector_kitaev/regression_stress/raw/tiny_ed/task_0020_s770021/result.json,,770021,,,,1,1,20,0.2,
2,0.8785152152567186,,0.22291876216334705,0.02708123783665295,,,,,4.0,,,,,,,,0.2,PBC,0,tiny_ed,,,,,,0.6,,,,,,,0,0.1,"[9.37349864163661e-34, 0.25, -2.667093788113571e+32]","[-4.0, 0.0, 1.3, 2.7]",,-4.0,0,,,,0,"[0, 1]","[0.0, 0.0, -2.0, -2.0]",,,,,0,static_projector_same_contour_exact_general,,,0.7,,,,,"[0.25, 3.749399456654645e-33, 1.0]",raw/tiny_ed/task_0021_s770022,,,,,,,/home/sunxr/PfQMC-main/reproduction/projector_kitaev/regression_stress/raw/tiny_ed/task_0021_s770022/result.json,,770022,,,,1,1,21,0.2,
2,0.8884953485145718,,0.2249203362899984,0.025079663710001577,,,,,4.0,,,,,,,,0.2,PBC,0,tiny_ed,,,,,,1.0,,,,,,,0,0.1,"[9.373498641636612e-34, 0.25, -2.6670937881135707e+32]","[-4.0, 0.0, 2.0, 2.0]",,-4.0,0,,,,0,"[0, 1]","[0.0, 0.0, -2.0, -2.0]",,,,,0,static_projector_same_contour_exact_general,,,0.0,,,,,"[0.25, 3.749399456654644e-33, 1.0]",raw/tiny_ed/task_0022_s770023,,,,,,,/home/sunxr/PfQMC-main/reproduction/projector_kitaev/regression_stress/raw/tiny_ed/task_0022_s770023/result.json,,770023,,,,1,1,22,0.2,
2,0.8785152152567186,,0.22291876216334705,0.02708123783665295,,,,,4.0,,,,,,,,0.2,PBC,0,tiny_ed,,,,,,1.0,,,,,,,0,0.1,"[9.37349864163661e-34, 0.25, -2.667093788113571e+32]","[-4.0, 0.0, 1.3, 2.7]",,-4.0,0,,,,0,"[0, 1]","[0.0, 0.0, -2.0, -2.0]",,,,,0,static_projector_same_contour_exact_general,,,0.7,,,,,"[0.25, 3.749399456654645e-33, 1.0]",raw/tiny_ed/task_0023_s770024,,,,,,,/home/sunxr/PfQMC-main/reproduction/projector_kitaev/regression_stress/raw/tiny_ed/task_0023_s770024/result.json,,770024,,,,1,1,23,0.2,
2,0.3975125359307229,,0.15600746065442686,0.09399253934557317,,,,,2.0,,,,,,,,0.2,OBC,0,tiny_ed,,,,,,0.6,,,,,,,0,0.1,"[9.373498641636612e-34, 0.25, -2.6670937881135707e+32]","[-1.5, -0.10000000000000012, 0.5, 1.1]",,-1.5,0,,,,0,[0],"[0.0, 0.0, -1.6, -0.4]",,,,,0,static_projector_same_contour_exact_general,,,0.0,,,,,"[0.25, 3.749399456654644e-33, 1.0]",raw/tiny_ed/task_0024_s770025,,,,,,,/home/sunxr/PfQMC-main/reproduction/projector_kitaev/regression_stress/raw/tiny_ed/task_0024_s770025/result.json,,770025,,,,1,1,24,0.2,
2,0.34580865245823345,,0.1511312463165255,0.09886875368347446,,,,,2.0,,,,,,,,0.2,OBC,0,tiny_ed,,,,,,0.6,,,,,,,0,0.1,"[9.37349864163661e-34, 0.25, -2.667093788113571e+32]","[-1.5, -0.42195444572928875, 0.5, 1.4219544457292888]",,-1.5,0,,,,0,[0],"[0.0, 0.0, -1.6, -0.4]",,,,,0,static_projector_same_contour_exact_general,,,0.7,,,,,"[0.24999999999999997, 3.749399456654644e-33, 1.0]",raw/tiny_ed/task_0025_s770026,,,,,,,/home/sunxr/PfQMC-main/reproduction/projector_kitaev/regression_stress/raw/tiny_ed/task_0025_s770026/result.json,,770026,,,,1,1,25,0.2,
2,0.32967995396436056,,0.149671915028113,0.10032808497188701,,,,,2.0,,,,,,,,0.2,OBC,0,tiny_ed,,,,,,1.0,,,,,,,0,0.1,"[9.37349864163661e-34, 0.25, -2.667093788113571e+32]","[-1.5, -0.5, 0.5, 1.5]",,-1.5,0,,,,0,[0],"[0.0, 0.0, -2.0, 0.0]",,,,,0,static_projector_same_contour_exact_general,,,0.0,,,,,"[0.25, 3.749399456654644e-33, 1.0]",raw/tiny_ed/task_0026_s770027,,,,,,,/home/sunxr/PfQMC-main/reproduction/projector_kitaev/regression_stress/raw/tiny_ed/task_0026_s770027/result.json,,770027,,,,1,1,26,0.2,
2,0.27599637768807594,,0.14501129624353393,0.10498870375646607,,,,,2.0,,,,,,,,0.2,OBC,0,tiny_ed,,,,,,1.0,,,,,,,0,0.1,"[9.37349864163661e-34, 0.25, -2.667093788113571e+32]","[-1.5, -0.7206555615733703, 0.5, 1.7206555615733703]",,-1.5,0,,,,0,[0],"[0.0, 0.0, -2.0, 0.0]",,,,,0,static_projector_same_contour_exact_general,,,0.7,,,,,"[0.25, 3.749399456654644e-33, 1.0]",raw/tiny_ed/task_0027_s770028,,,,,,,/home/sunxr/PfQMC-main/reproduction/projector_kitaev/regression_stress/raw/tiny_ed/task_0027_s770028/result.json,,770028,,,,1,1,27,0.2,
2,0.5961405753491873,,0.17808050835444827,0.07191949164555174,,,,,4.0,,,,,,,,0.2,OBC,0,tiny_ed,,,,,,0.6,,,,,,,0,0.1,"[9.37349864163661e-34, 0.25, -2.667093788113571e+32]","[-2.0, 0.0, 0.3999999999999999, 1.6]",,-2.0,0,,,,0,[0],"[0.0, 0.0, -1.6, -0.4]",,,,,0,static_projector_same_contour_exact_general,,,0.0,,,,,"[0.25, 3.749399456654644e-33, 1.0]",raw/tiny_ed/task_0028_s770029,,,,,,,/home/sunxr/PfQMC-main/reproduction/projector_kitaev/regression_stress/raw/tiny_ed/task_0028_s770029/result.json,,770029,,,,1,1,28,0.2,
2,0.5614824257996864,,0.17379002139683802,0.07620997860316199,,,,,4.0,,,,,,,,0.2,OBC,0,tiny_ed,,,,,,0.6,,,,,,,0,0.1,"[9.373498641636608e-34, 0.25, -2.6670937881135717e+32]","[-2.0, 0.0, 0.07804555427071125, 1.9219544457292888]",,-2.0,0,,,,0,[0],"[0.0, 0.0, -1.6, -0.4]",,,,,0,static_projector_same_contour_exact_general,,,0.7,,,,,"[0.24999999999999997, 3.749399456654644e-33, 1.0]",raw/tiny_ed/task_0029_s770030,,,,,,,/home/sunxr/PfQMC-main/reproduction/projector_kitaev/regression_stress/raw/tiny_ed/task_0029_s770030/result.json,,770030,,,,1,1,29,0.2,
2,0.5506710358827787,,0.17249362028190313,0.07750637971809686,,,,,4.0,,,,,,,,0.2,OBC,0,tiny_ed,,,,,,1.0,,,,,,,0,0.1,"[9.37349864163661e-34, 0.25, -2.667093788113571e+32]","[-2.0, 0.0, 0.0, 2.0]",,-2.0,0,,,,0,[0],"[0.0, 0.0, -2.0, 0.0]",,,,,0,static_projector_same_contour_exact_general,,,0.0,,,,,"[0.25, 3.749399456654645e-33, 1.0]",raw/tiny_ed/task_0030_s770031,,,,,,,/home/sunxr/PfQMC-main/reproduction/projector_kitaev/regression_stress/raw/tiny_ed/task_0030_s770031/result.json,,770031,,,,1,1,30,0.2,
